ElapsedTime(s)	14327	EstimatedLatency(ms)	9.174	Trials	16256
ElapsedTime(s)	14391	EstimatedLatency(ms)	9.174	Trials	16320
ElapsedTime(s)	14457	EstimatedLatency(ms)	9.174	Trials	16384
ElapsedTime(s)	14527	EstimatedLatency(ms)	9.174	Trials	16448
ElapsedTime(s)	14591	EstimatedLatency(ms)	9.174	Trials	16512
ElapsedTime(s)	14658	EstimatedLatency(ms)	9.174	Trials	16576
ElapsedTime(s)	14729	EstimatedLatency(ms)	9.174	Trials	16640
ElapsedTime(s)	14799	EstimatedLatency(ms)	9.174	Trials	16704
ElapsedTime(s)	14863	EstimatedLatency(ms)	9.174	Trials	16768
ElapsedTime(s)	14932	EstimatedLatency(ms)	9.174	Trials	16832
ElapsedTime(s)	14996	EstimatedLatency(ms)	9.174	Trials	16896
ElapsedTime(s)	15070	EstimatedLatency(ms)	9.174	Trials	16960
ElapsedTime(s)	15135	EstimatedLatency(ms)	9.174	Trials	17024
ElapsedTime(s)	15204	EstimatedLatency(ms)	9.174	Trials	17088
ElapsedTime(s)	15278	EstimatedLatency(ms)	9.174	Trials	17152
ElapsedTime(s)	15345	EstimatedLatency(ms)	9.174	Trials	17216
ElapsedTime(s)	15417	EstimatedLatency(ms)	9.174	Trials	17280
ElapsedTime(s)	15490	EstimatedLatency(ms)	9.174	Trials	17344
ElapsedTime(s)	15557	EstimatedLatency(ms)	9.174	Trials	17408
ElapsedTime(s)	15631	EstimatedLatency(ms)	9.174	Trials	17472
ElapsedTime(s)	15710	EstimatedLatency(ms)	9.174	Trials	17536
ElapsedTime(s)	15779	EstimatedLatency(ms)	9.174	Trials	17600
ElapsedTime(s)	15852	EstimatedLatency(ms)	9.174	Trials	17664
ElapsedTime(s)	15923	EstimatedLatency(ms)	9.174	Trials	17728
ElapsedTime(s)	15992	EstimatedLatency(ms)	9.174	Trials	17792
ElapsedTime(s)	16064	EstimatedLatency(ms)	9.174	Trials	17856
ElapsedTime(s)	16136	EstimatedLatency(ms)	9.174	Trials	17920
ElapsedTime(s)	16207	EstimatedLatency(ms)	9.174	Trials	17984
ElapsedTime(s)	16273	EstimatedLatency(ms)	9.174	Trials	18048
ElapsedTime(s)	16346	EstimatedLatency(ms)	9.174	Trials	18112
ElapsedTime(s)	16417	EstimatedLatency(ms)	9.174	Trials	18176
ElapsedTime(s)	16492	EstimatedLatency(ms)	9.174	Trials	18240
ElapsedTime(s)	16553	EstimatedLatency(ms)	9.174	Trials	18304
ElapsedTime(s)	16627	EstimatedLatency(ms)	9.174	Trials	18368
ElapsedTime(s)	16699	EstimatedLatency(ms)	9.174	Trials	18432
ElapsedTime(s)	16777	EstimatedLatency(ms)	9.174	Trials	18496
ElapsedTime(s)	16844	EstimatedLatency(ms)	9.174	Trials	18560
ElapsedTime(s)	16918	EstimatedLatency(ms)	9.174	Trials	18624
